id,lat,lon,name,street_no,street_name,street_type,suburb,postcode,sport,type,field_surface,lga
CASEYC11287,-38.1045,145.2865,Cranbourne Indoor sports,14,Smethurst,Street,CRANBOURNE,3977,Futsal,indoor,NA,CASEY
CASEYC11287,-38.1045,145.2865,Cranbourne Indoor sports,14,Smethurst,Street,CRANBOURNE,3977,Netball,indoor,NA,CASEY
CASEYC11287,-38.1045,145.2865,Cranbourne Indoor sports,14,Smethurst,Street,CRANBOURNE,3977,Volleyball,indoor,NA,CASEY
CASEYC12247,-38.117568,145.283637,Cranbourne Recreation Reserve,NA,Sladen,Street,CRANBOURNE,3977,Cricket,outdoor,Turf Pitch,CASEY
CASEYC12247,-38.117568,145.283637,Cranbourne Recreation Reserve,NA,Sladen,Street,CRANBOURNE,3977,Football,outdoor,Grass,CASEY
CASEYC12247,-38.117568,145.283637,Cranbourne Recreation Reserve,NA,Sladen,Street,CRANBOURNE,3977,Soccer,outdoor,Grass,CASEY
CASEYC12247,-38.117568,145.283637,Cranbourne Recreation Reserve,NA,Sladen,Street,CRANBOURNE,3977,Tennis,outdoor,Artificial Turf,CASEY
CASEYC5584,-38.116055,145.271576,Cranbourne Soccer,25,O'Tooles,Road,CRANBOURNE,3977,Soccer,outdoor,Grass,CASEY
CASEYC12258,-38.089272,145.277514,Donnelly Recreation Reserve,NA,Lesdon,Avenue,CRANBOURNE,3977,Cricket,outdoor,Synthetic Pitch,CASEY
CASEYC12257,-38.102714,145.271077,J & P Cam Recreation Reserve,NA,Claredon,Street,CRANBOURNE,3977,Cricket,outdoor,Synthetic Pitch,CASEY
CASEYC12257,-38.102714,145.271077,J & P Cam Recreation Reserve,NA,Claredon,Street,CRANBOURNE,3977,Football,outdoor,Grass,CASEY
CASEYC12298,-38.134417,145.293001,Junction Village Recreation Reserve,NA,Sherwood,Road,JUNCTION VILLAGE,3977,BMX,outdoor,Dirt,CASEY
CASEYC12298,-38.134417,145.293001,Junction Village Recreation Reserve,NA,Sherwood,Road,JUNCTION VILLAGE,3977,Cricket,outdoor,Synthetic Pitch,CASEY
CASEYC12259,-38.083526,145.274553,Lawson Poole Recreation Reserve,NA,Lesdon,Avenue,CRANBOURNE,3977,Basketball,outdoor,Asphalt,CASEY
CASEYC12259,-38.083526,145.274553,Lawson Poole Recreation Reserve,NA,Lesdon,Avenue,CRANBOURNE,3977,Cricket,outdoor,Synthetic Pitch,CASEY
CASEYC12259,-38.083526,145.274553,Lawson Poole Recreation Reserve,NA,Lesdon,Avenue,CRANBOURNE,3977,Athletics,outdoor,Grass Running Track,CASEY
CASEYC12259,-38.083526,145.274553,Lawson Poole Recreation Reserve,NA,Lesdon,Avenue,CRANBOURNE,3977,Football,outdoor,Grass,CASEY
CASEYC12259,-38.083526,145.274553,Lawson Poole Recreation Reserve,NA,Lesdon,Avenue,CRANBOURNE,3977,Soccer,outdoor,Grass,CASEY
CASEYC12262,-38.146868,145.232147,Morning Mist Recreation Reserve,NA,Browns,Road,CRANBOURNE SOUTH,3977,Basketball,outdoor,Asphalt,CASEY
CASEYC12262,-38.146868,145.232147,Morning Mist Recreation Reserve,NA,Browns,Road,CRANBOURNE SOUTH,3977,Equestrian,outdoor,NA,CASEY
CASEYC12262,-38.146868,145.232147,Morning Mist Recreation Reserve,NA,Browns,Road,CRANBOURNE SOUTH,3977,Tennis,outdoor,Artificial Turf,CASEY
CASEYC12255,-38.112836,145.275248,O.K.G.M.A Karate,NA,Belgrave-Gembrook,Road,CRANBOURNE,3977,Martial Arts,indoor,NA,CASEY
FRANKS11047,-38.078886,145.210718,Sandhurst Club,75,Sandhurst,Boulevard,SANDHURST,3977,Tennis,outdoor,Artificial Turf,FRANKSTON
FRANKS11066,-38.117014,145.210521,Skye Public Golf Course,NA,Ballarto,Road,SKYE,3977,Golf,outdoor,9 Hole Course - Public,FRANKSTON
FRANKS11065,-38.119555,145.219484,Skye Recreation Reserve,NA,Ballarto,Road,SKYE,3977,Cricket,outdoor,Synthetic Pitch,FRANKSTON
FRANKS11065,-38.119555,145.219484,Skye Recreation Reserve,NA,Ballarto,Road,SKYE,3977,Soccer,outdoor,Grass,FRANKSTON
CARDIN10995,-38.147415,145.427791,Cardinia Recreation Reserve,NA,Ballarto,Road,CARDINIA,3978,Cricket,outdoor,Synthetic Pitch,CARDINIA
CARDIN10995,-38.147415,145.427791,Cardinia Recreation Reserve,NA,Ballarto,Road,CARDINIA,3978,Soccer,outdoor,Grass,CARDINIA
CARDIN10995,-38.147415,145.427791,Cardinia Recreation Reserve,NA,Ballarto,Road,CARDINIA,3978,Tennis,outdoor,Asphalt,CARDINIA
CASEYC12246,-38.11994,145.328291,Clyde Recreation Reserve,NA,Patterson,Road,CLYDE,3978,Cricket,outdoor,Synthetic Pitch,CASEY
CASEYC12246,-38.11994,145.328291,Clyde Recreation Reserve,NA,Patterson,Road,CLYDE,3978,Football,outdoor,Grass,CASEY
CASEYC12246,-38.11994,145.328291,Clyde Recreation Reserve,NA,Patterson,Road,CLYDE,3978,Tennis,outdoor,Artificial Turf,CASEY
CASEYC5520,-38.095416,145.385386,Oakwood Riding School,10,Smiths,Lane,CLYDE NORTH,3978,Equestrian,outdoor,NA,CASEY
CASEYC12322,-38.216527,145.386444,Rutter Park Reserve,2920,South Gippsland,Hwy,TOORADIN,3980,Cricket,outdoor,Synthetic Pitch,CASEY
CASEYC12322,-38.216527,145.386444,Rutter Park Reserve,2920,South Gippsland,Hwy,TOORADIN,3980,Football,outdoor,Grass,CASEY
CASEYC11318,-38.192057,145.37799,Tooradin Estate,300,Lynes,Road,TOORADIN,3980,Equestrian,outdoor,NA,CASEY
CASEYC12323,-38.210669,145.37535,Tooradin Recreation Reserve,68,South Gippsland,Hwy,TOORADIN,3980,Cricket,outdoor,Synthetic Pitch,CASEY
CASEYC12323,-38.210669,145.37535,Tooradin Recreation Reserve,68,South Gippsland,Hwy,TOORADIN,3980,Football,outdoor,Grass,CASEY
CASEYC12323,-38.210669,145.37535,Tooradin Recreation Reserve,68,South Gippsland,Hwy,TOORADIN,3980,Netball,outdoor,Asphalt,CASEY
CASEYC12323,-38.210669,145.37535,Tooradin Recreation Reserve,68,South Gippsland,Hwy,TOORADIN,3980,Tennis,outdoor,Hard Court,CASEY
CASEYC12324,-38.219145,145.313461,Warneet Recreation Reserve,NA,Warneet,Road,WARNEET,3980,Basketball,outdoor,Asphalt,CASEY
CASEYC12324,-38.219145,145.313461,Warneet Recreation Reserve,NA,Warneet,Road,WARNEET,3980,BMX,outdoor,Dirt,CASEY
CASEYC12324,-38.219145,145.313461,Warneet Recreation Reserve,NA,Warneet,Road,WARNEET,3980,Cricket,outdoor,Synthetic Pitch,CASEY
CASEYC12324,-38.219145,145.313461,Warneet Recreation Reserve,NA,Warneet,Road,WARNEET,3980,Football,outdoor,Grass,CASEY
CASEYC12324,-38.219145,145.313461,Warneet Recreation Reserve,NA,Warneet,Road,WARNEET,3980,Tennis,outdoor,NA,CASEY
CARDIN10996,-38.194176,145.639394,Catani Recreation Reserve,NA,Taplins,Road,CATANI,3981,Cricket,outdoor,Synthetic Pitch,CARDINIA
CARDIN10996,-38.194176,145.639394,Catani Recreation Reserve,NA,Taplins,Road,CATANI,3981,Football,outdoor,Grass,CARDINIA
CARDIN10996,-38.194176,145.639394,Catani Recreation Reserve,NA,Taplins,Road,CATANI,3981,Netball,outdoor,Asphalt,CARDINIA
CARDIN10996,-38.194176,145.639394,Catani Recreation Reserve,NA,Taplins,Road,CATANI,3981,Playground,outdoor,NA,CARDINIA
CARDIN10996,-38.194176,145.639394,Catani Recreation Reserve,NA,Taplins,Road,CATANI,3981,Tennis,outdoor,Artificial Turf,CARDINIA
CARDIN11016,-38.201047,145.485264,Koo Wee Rup Bowls & Tennis Club,NA,Rossiter,Road,KOO WEE RUP,3981,Lawn Bowls,outdoor,Grass,CARDINIA
CARDIN11016,-38.201047,145.485264,Koo Wee Rup Bowls & Tennis Club,NA,Rossiter,Road,KOO WEE RUP,3981,Skating,outdoor,NA,CARDINIA
CARDIN11016,-38.201047,145.485264,Koo Wee Rup Bowls & Tennis Club,NA,Rossiter,Road,KOO WEE RUP,3981,Tennis,outdoor,Artificial Turf,CARDINIA
CARDIN11017,-38.189954,145.492875,Koo Wee Rup Recreation Reserve,NA,Denhams,Road,KOO WEE RUP,3981,Cricket,outdoor,Turf Pitch,CARDINIA
CARDIN11017,-38.189954,145.492875,Koo Wee Rup Recreation Reserve,NA,Denhams,Road,KOO WEE RUP,3981,Equestrian,outdoor,NA,CARDINIA
CARDIN11017,-38.189954,145.492875,Koo Wee Rup Recreation Reserve,NA,Denhams,Road,KOO WEE RUP,3981,Football,outdoor,Grass,CARDINIA
CARDIN11017,-38.189954,145.492875,Koo Wee Rup Recreation Reserve,NA,Denhams,Road,KOO WEE RUP,3981,Netball,outdoor,Asphalt,CARDINIA
CARDIN11018,-38.201047,145.485264,Koo Wee Rup Swimming Pool,NA,Rossiter,Road,KOO WEE RUP,3981,Swimming,outdoor,"30m Pool - Outdoor, Childrens Learning Pool, Toddlers Pool",CARDINIA
CARDIN11047,-38.227065,145.639128,Yannathan Recreation Reserve,NA,Heads,Road,YANNATHAN,3981,Tennis,outdoor,Asphalt,CARDINIA
CARDIN11021,-38.263184,145.571112,Lang Lang Recreation Oval,NA,Westernport,Road,LANG LANG,3984,Cricket,outdoor,NA,CARDINIA
CARDIN11023,-38.268214,145.560478,Lang Lang Showgrounds Reserve,NA,Westernport,Road,LANG LANG,3984,Cricket,outdoor,Concrete Pitch,CARDINIA
CARDIN11023,-38.268214,145.560478,Lang Lang Showgrounds Reserve,NA,Westernport,Road,LANG LANG,3984,Equestrian,outdoor,NA,CARDINIA
CARDIN11023,-38.268214,145.560478,Lang Lang Showgrounds Reserve,NA,Westernport,Road,LANG LANG,3984,Football,outdoor,Grass,CARDINIA
CARDIN11023,-38.268214,145.560478,Lang Lang Showgrounds Reserve,NA,Westernport,Road,LANG LANG,3984,Netball,outdoor,Asphalt,CARDINIA
CARDIN11024,-38.264987,145.566515,Lang Lang Tennis Club,NA,Roseberry,Street,LANG LANG,3984,Skating,outdoor,NA,CARDINIA
CARDIN11024,-38.264987,145.566515,Lang Lang Tennis Club,NA,Roseberry,Street,LANG LANG,3984,Tennis,outdoor,Plexipave,CARDINIA
MELBOU11000,-37.809912,144.95443,Flagstaff Gardens,NA,William,Street,MELBOURNE,3000,Netball,outdoor,Synthetic,MELBOURNE
MELBOU11000,-37.809912,144.95443,Flagstaff Gardens,NA,William,Street,MELBOURNE,3000,Tennis,outdoor,Hard Court,MELBOURNE
MELBOU11014,-37.807035,144.963103,Melbourne City Baths,420,Swanston,Street,MELBOURNE,3000,Fitness / Gymnasium Workouts,indoor,NA,MELBOURNE
MELBOU11014,-37.807035,144.963103,Melbourne City Baths,420,Swanston,Street,MELBOURNE,3000,Squash / Racquetball,indoor,NA,MELBOURNE
MELBOU11014,-37.807035,144.963103,Melbourne City Baths,420,Swanston,Street,MELBOURNE,3000,Swimming,indoor,NA,MELBOURNE
MARIBY8448,-37.817627,144.869826,Angliss Reserve,NA,Roberts,Street,YARRAVILLE,3013,Playground,outdoor,,MARIBYRNONG
HOBSON12938,-37.846977,144.888263,Armstrong Reserve,79,Wilkins,Street,NEWPORT,3015,Cricket,outdoor,,HOBSONS BAY
HOBSON12938,-37.846977,144.888263,Armstrong Reserve,79,Wilkins,Street,NEWPORT,3015,Playground,outdoor,,HOBSONS BAY
WYNDHA5496,-37.840037,144.71783,Clearwood Drive Reserve,NA,Clearwood,Drive,TRUGANINA,3029,Rugby League,outdoor,NA,WYNDHAM
MELBOU11006,-37.797812,144.924151,JJ Holland Park,NA,Kensington,Road,KENSINGTON,3031,BMX,outdoor,Dirt,MELBOURNE
MELBOU11006,-37.797812,144.924151,JJ Holland Park,NA,Kensington,Road,KENSINGTON,3031,Cricket,outdoor,Synthetic Pitch,MELBOURNE
MELBOU11006,-37.797812,144.924151,JJ Holland Park,NA,Kensington,Road,KENSINGTON,3031,Cricket,outdoor,Turf Pitch,MELBOURNE
MELBOU11006,-37.797812,144.924151,JJ Holland Park,NA,Kensington,Road,KENSINGTON,3031,Football,outdoor,Artificial Turf,MELBOURNE
MELBOU11006,-37.797812,144.924151,JJ Holland Park,NA,Kensington,Road,KENSINGTON,3031,Football,outdoor,Grass,MELBOURNE
MELBOU11006,-37.797812,144.924151,JJ Holland Park,NA,Kensington,Road,KENSINGTON,3031,Skating,outdoor,NA,MELBOURNE
MELBOU11006,-37.797812,144.924151,JJ Holland Park,NA,Kensington,Road,KENSINGTON,3031,Soccer,outdoor,Artificial Turf,MELBOURNE
MELBOU11019,-37.788141,144.923465,Newmarket Reserve,NA,Smithfield,Road,FLEMINGTON,3031,Cricket,outdoor,Turf Pitch,MELBOURNE
MELBOU11019,-37.788141,144.923465,Newmarket Reserve,NA,Smithfield,Road,FLEMINGTON,3031,Lawn Bowls,outdoor,Artificial Turf,MELBOURNE
MELBOU11019,-37.788141,144.923465,Newmarket Reserve,NA,Smithfield,Road,FLEMINGTON,3031,Soccer,outdoor,Grass,MELBOURNE
HUMECI11729,-37.693206,144.922092,Anderson Reserve,NA,Glen Allen,Street,BROADMEADOWS,3047,Playground,outdoor,,HUME
HUMECI11737,-37.665102,144.915255,Broadmeadows Valley Park,NA,Barry,Road,MEADOW HEIGHTS,3048,Athletics,outdoor,,HUME
HUMECI11737,-37.665102,144.915255,Broadmeadows Valley Park,NA,Barry,Road,MEADOW HEIGHTS,3048,Cricket,outdoor,Synthetic Pitch,HUME
HUMECI11737,-37.665102,144.915255,Broadmeadows Valley Park,NA,Barry,Road,MEADOW HEIGHTS,3048,Football,outdoor,Grass,HUME
HUMECI11737,-37.665102,144.915255,Broadmeadows Valley Park,NA,Barry,Road,MEADOW HEIGHTS,3048,Soccer,outdoor,Grass,HUME
HUMECI11737,-37.665102,144.915255,Broadmeadows Valley Park,NA,Barry,Road,MEADOW HEIGHTS,3048,Soccer,outdoor,Artificial Turf,HUME
HUMECI11774,-37.655,144.922,Meadow Heights Community Centre,15-29,Buchan,Street,MEADOW HEIGHTS,3048,Basketball,indoor,Wooden Gymnasium,HUME
MELBOU11020,-37.793231,144.939922,North Melbourne Community Centre,53,Buncle,Street,NORTH MELBOURNE,3051,Basketball,indoor,Wooden Gymnasium,MELBOURNE
MELBOU11020,-37.793231,144.939922,North Melbourne Community Centre,53,Buncle,Street,NORTH MELBOURNE,3051,Fitness / Gymnasium Workouts,indoor,NA,MELBOURNE
MELBOU11020,-37.793231,144.939922,North Melbourne Community Centre,53,Buncle,Street,NORTH MELBOURNE,3051,Futsal,indoor,Artificial Turf,MELBOURNE
MELBOU11020,-37.793231,144.939922,North Melbourne Community Centre,53,Buncle,Street,NORTH MELBOURNE,3051,Soccer,outdoor,Grass,MELBOURNE
MELBOU11021,-37.799036,144.941247,North Melbourne Football Ground,NA,Arden,Street,NORTH MELBOURNE,3051,Football,outdoor,Grass,MELBOURNE
MELBOU11022,-37.799291,144.941973,North Melbourne Recreation Centre,206,Arden,Street,NORTH MELBOURNE,3051,Basketball,indoor,Wooden Gymnasium,MELBOURNE
MELBOU11022,-37.799291,144.941973,North Melbourne Recreation Centre,206,Arden,Street,NORTH MELBOURNE,3051,Fitness / Gymnasium Workouts,indoor,NA,MELBOURNE
MELBOU11022,-37.799291,144.941973,North Melbourne Recreation Centre,206,Arden,Street,NORTH MELBOURNE,3051,Futsal,indoor,Wooden Gymnasium,MELBOURNE
MELBOU11022,-37.799291,144.941973,North Melbourne Recreation Centre,206,Arden,Street,NORTH MELBOURNE,3051,Netball,indoor,Wooden Gymnasium,MELBOURNE
MELBOU11022,-37.799291,144.941973,North Melbourne Recreation Centre,206,Arden,Street,NORTH MELBOURNE,3051,Swimming,outdoor,25m Pool - Outdoor,MELBOURNE
MELBOU11023,-37.785105,144.960662,Princes Park,NA,Royal,Parade,PARKVILLE,3052,Cricket,outdoor,Turf Pitch,MELBOURNE
MELBOU11023,-37.785105,144.960662,Princes Park,NA,Royal,Parade,PARKVILLE,3052,Football,outdoor,Grass,MELBOURNE
MELBOU11023,-37.785105,144.960662,Princes Park,NA,Royal,Parade,PARKVILLE,3052,Lawn Bowls,outdoor,Grass,MELBOURNE
MELBOU11023,-37.785105,144.960662,Princes Park,NA,Royal,Parade,PARKVILLE,3052,Soccer,outdoor,Grass,MELBOURNE
MELBOU11023,-37.785105,144.960662,Princes Park,NA,Royal,Parade,PARKVILLE,3052,Tennis,outdoor,Hard Court,MELBOURNE
MELBOU11023,-37.785105,144.960662,Princes Park,NA,Royal,Parade,PARKVILLE,3052,Tennis,outdoor,Clay,MELBOURNE
MELBOU11026,-37.783169,144.949402,Royal Park,NA,Macarthur,Road,PARKVILLE,3052,Baseball,outdoor,Grass,MELBOURNE
MELBOU11026,-37.783169,144.949402,Royal Park,NA,Macarthur,Road,PARKVILLE,3052,Cricket,outdoor,Synthetic Pitch,MELBOURNE
MELBOU11026,-37.783169,144.949402,Royal Park,NA,Macarthur,Road,PARKVILLE,3052,Cricket,outdoor,Turf Pitch,MELBOURNE
MELBOU11026,-37.783169,144.949402,Royal Park,NA,Macarthur,Road,PARKVILLE,3052,Football,outdoor,Grass,MELBOURNE
MELBOU11026,-37.783169,144.949402,Royal Park,NA,Macarthur,Road,PARKVILLE,3052,Golf,outdoor,9 Hole Course - Public,MELBOURNE
MELBOU11026,-37.783169,144.949402,Royal Park,NA,Macarthur,Road,PARKVILLE,3052,Lacrosse,outdoor,Grass,MELBOURNE
MELBOU11026,-37.783169,144.949402,Royal Park,NA,Macarthur,Road,PARKVILLE,3052,Rugby Union,outdoor,Grass,MELBOURNE
MELBOU11026,-37.783169,144.949402,Royal Park,NA,Macarthur,Road,PARKVILLE,3052,Soccer,outdoor,Grass,MELBOURNE
MELBOU11026,-37.783169,144.949402,Royal Park,NA,Macarthur,Road,PARKVILLE,3052,Tennis,outdoor,Artificial Turf,MELBOURNE
MELBOU11026,-37.783169,144.949402,Royal Park,NA,Macarthur,Road,PARKVILLE,3052,Tennis,outdoor,Hard Court,MELBOURNE
MELBOU11027,-37.783169,144.949402,State Netball & Hockey Centre,NA,Brens,Drive,PARKVILLE,3052,Basketball,indoor,Wooden Gymnasium,MELBOURNE
MELBOU11027,-37.783169,144.949402,State Netball & Hockey Centre,NA,Brens,Drive,PARKVILLE,3052,Hockey,outdoor,Artificial Turf,MELBOURNE
MELBOU11027,-37.783169,144.949402,State Netball & Hockey Centre,NA,Brens,Drive,PARKVILLE,3052,Lacrosse,outdoor,Artificial Turf,MELBOURNE
MELBOU11027,-37.783169,144.949402,State Netball & Hockey Centre,NA,Brens,Drive,PARKVILLE,3052,Soccer,outdoor,Artificial Turf,MELBOURNE
MELBOU11030,-37.785105,144.960662,Visy Park,NA,Royal,Parade,PARKVILLE,3052,Football,outdoor,Grass,MELBOURNE
MELBOU10988,-37.792875,144.969005,Carlton Baths Community Centre,248,Rathdowne,Street,CARLTON,3053,Badminton,indoor,NA,MELBOURNE
MELBOU10988,-37.792875,144.969005,Carlton Baths Community Centre,248,Rathdowne,Street,CARLTON,3053,Basketball,indoor,Wooden Gymnasium,MELBOURNE
MELBOU10988,-37.792875,144.969005,Carlton Baths Community Centre,248,Rathdowne,Street,CARLTON,3053,Fitness / Gymnasium Workouts,indoor,NA,MELBOURNE
MELBOU10988,-37.792875,144.969005,Carlton Baths Community Centre,248,Rathdowne,Street,CARLTON,3053,Futsal,indoor,Wooden Gymnasium,MELBOURNE
MELBOU10988,-37.792875,144.969005,Carlton Baths Community Centre,248,Rathdowne,Street,CARLTON,3053,Gymnastics,indoor,NA,MELBOURNE
MELBOU10988,-37.792875,144.969005,Carlton Baths Community Centre,248,Rathdowne,Street,CARLTON,3053,Netball,indoor,Wooden Gymnasium,MELBOURNE
MELBOU10988,-37.792875,144.969005,Carlton Baths Community Centre,248,Rathdowne,Street,CARLTON,3053,Swimming,outdoor,NA,MELBOURNE
MELBOU10988,-37.792875,144.969005,Carlton Baths Community Centre,248,Rathdowne,Street,CARLTON,3053,Volleyball,indoor,Wooden Gymnasium,MELBOURNE
MELBOU10990,-37.802325,144.97286,Carlton Gardens Tennis Club,11,Nicholson,Street,CARLTON,3053,Tennis,outdoor,Artificial Turf,MELBOURNE
YARRAC11024,-37.805467,144.974449,Melbourne Aboriginal Sport and Recreation Gym,NA,Gertrude,Street,FITZROY,3065,Boxing,indoor,NA,YARRA
YARRAC11029,-37.803256,144.98903,Collingwood Secondary College,NA,Mc Cutcheon,Way,COLLINGWOOD,3066,Basketball,indoor,Wooden Gymnasium,YARRA
YARRAC11029,-37.803256,144.98903,Collingwood Secondary College,NA,Mc Cutcheon,Way,COLLINGWOOD,3066,Futsal,indoor,Wooden Gymnasium,YARRA
YARRAC11029,-37.803256,144.98903,Collingwood Secondary College,NA,Mc Cutcheon,Way,COLLINGWOOD,3066,Volleyball,indoor,Wooden Gymnasium,YARRA
YARRAC11022,-37.801956,144.988164,Stanton Street Hall,NA,Stanton,Street,COLLINGWOOD,3066,Boxing,indoor,NA,YARRA
YARRAC11022,-37.801956,144.988164,Stanton Street Hall,NA,Stanton,Street,COLLINGWOOD,3066,Fitness / Gymnasium Workouts,indoor,NA,YARRA
YARRAC10967,-37.783779,145.029131,Alphington Park,NA,Parkview,Road,ALPHINGTON,3067,Playground,outdoor,,YARRA
YARRAC11032,-37.800909,144.979157,Fitzroy Secondary  School,NA,Falconer,Street,FITZROY NORTH,3068,Basketball,indoor,Wooden Gymnasium,YARRA
DAREBI11804,-37.722819,145.032694,C T Barling Reserve,NA,Plenty,Road,RESERVOIR,3073,Cricket,outdoor,Synthetic Pitch,DAREBIN
DAREBI11804,-37.722819,145.032694,C T Barling Reserve,NA,Plenty,Road,RESERVOIR,3073,Football,outdoor,,DAREBIN
DAREBI11804,-37.722819,145.032694,C T Barling Reserve,NA,Plenty,Road,RESERVOIR,3073,Soccer,outdoor,Grass,DAREBIN
YARRAC11021,-37.799975,145.008575,Mc Cutcheon Oval,NA,Yarra Bend,Road,FAIRFIELD,3078,Cricket,outdoor,Turf Pitch,YARRA
YARRAC11021,-37.799975,145.008575,Mc Cutcheon Oval,NA,Yarra Bend,Road,FAIRFIELD,3078,Soccer,outdoor,Grass,YARRA
YARRAC11020,-37.799975,145.008575,W J COX,NA,Yarra Bend,Road,FAIRFIELD,3078,Cricket,outdoor,Synthetic Pitch,YARRA
NILLUM11066,-37.634506,145.200801,Hurstbridge Horse and Pony Club,1041,Heidelberg Kinglake,Road,HURSTBRIDGE,3099,Equestrian,outdoor,NA,NILLUMBIK
MANNIN11455,-37.776967,145.078705,Carey Gymnastics Club,169,Bulleen,Road,BULLEEN,3105,Gymnastics,indoor,NA,BOROONDARA
MELBOU11004,-37.825859,144.986675,Goschs Paddock,NA,Punt,Road,RICHMOND,3121,Cricket,outdoor,NA,MELBOURNE
MELBOU11004,-37.825859,144.986675,Goschs Paddock,NA,Punt,Road,RICHMOND,3121,Football,outdoor,Grass,MELBOURNE
MELBOU11004,-37.825859,144.986675,Goschs Paddock,NA,Punt,Road,RICHMOND,3121,Rugby League,outdoor,Grass,MELBOURNE
MELBOU11004,-37.825859,144.986675,Goschs Paddock,NA,Punt,Road,RICHMOND,3121,Rugby Union,outdoor,Grass,MELBOURNE
MELBOU11004,-37.825859,144.986675,Goschs Paddock,NA,Punt,Road,RICHMOND,3121,Soccer,outdoor,Grass,MELBOURNE
MELBOU11013,-37.820175,144.98277,MCG,NA,Brunton,Avenue,RICHMOND,3121,Cricket,outdoor,Turf Pitch,MELBOURNE
MELBOU11013,-37.820175,144.98277,MCG,NA,Brunton,Avenue,RICHMOND,3121,Football,outdoor,Grass,MELBOURNE
YARRAC11028,-37.82969,145.012699,Melbourne Girls College,NA,Yarra,Boulevard,BURNLEY,3121,Basketball,indoor,Wooden Gymnasium,YARRA
YARRAC11028,-37.82969,145.012699,Melbourne Girls College,NA,Yarra,Boulevard,BURNLEY,3121,Netball,outdoor,Synthetic,YARRA
MELBOU11024,-37.822304,144.987903,Punt rd Recreation Reserve & Community Pool,NA,Punt,Road,RICHMOND,3121,Cricket,outdoor,Turf Pitch,MELBOURNE
MELBOU11024,-37.822304,144.987903,Punt rd Recreation Reserve & Community Pool,NA,Punt,Road,RICHMOND,3121,Football,outdoor,Grass,MELBOURNE
MELBOU11024,-37.822304,144.987903,Punt rd Recreation Reserve & Community Pool,NA,Punt,Road,RICHMOND,3121,Swimming,indoor,25m Pool - Indoor,MELBOURNE
YARRAC11023,-37.81838,145.001525,Richmond Boxing Club,NA,Gleadell,Street,RICHMOND,3121,Boxing,indoor,NA,YARRA
YARRAC11023,-37.81838,145.001525,Richmond Boxing Club,NA,Gleadell,Street,RICHMOND,3121,Fitness / Gymnasium Workouts,indoor,NA,YARRA
YARRAC5282,-37.7937,145.01513,Yarra Boulevard Loop,NA,Yarra,Boulevard,RICHMOND,3121,Cycling,outdoor,NA,BOROONDARA
BOROON10998,-37.839707,145.048617,Anderson Park,8,Anderson,Street,HAWTHORN EAST,3123,Playground,outdoor,,BOROONDARA
WHITEH11049,-37.830688,145.133035,Wembley Park,NA,Canterbury,Road,BOX HILL SOUTH,3128,Soccer,outdoor,Grass,WHITEHORSE
YARRAR5442,-37.812005,145.306839,Eastfield BMX Club,NA,Colchester,Road,KILSYTH,3137,BMX,outdoor,NA,YARRA RANGES
YARRAC5444,-37.748157,145.356706,Lilydale BMX Club,NA,Anderson,Street,LILYDALE,3140,BMX,outdoor,NA,YARRA RANGES
MELBOU10994,-37.8404,144.981583,Fawkner Park,NA,Pasley,Street North,SOUTH YARRA,3141,Cricket,outdoor,Turf Pitch,MELBOURNE
MELBOU10994,-37.8404,144.981583,Fawkner Park,NA,Pasley,Street North,SOUTH YARRA,3141,Cricket,outdoor,Synthetic Pitch,MELBOURNE
MELBOU10994,-37.8404,144.981583,Fawkner Park,NA,Pasley,Street North,SOUTH YARRA,3141,Football,outdoor,Grass,MELBOURNE
MELBOU10994,-37.8404,144.981583,Fawkner Park,NA,Pasley,Street North,SOUTH YARRA,3141,Rugby Union,outdoor,Grass,MELBOURNE
MELBOU10994,-37.8404,144.981583,Fawkner Park,NA,Pasley,Street North,SOUTH YARRA,3141,Soccer,outdoor,Grass,MELBOURNE
MELBOU10994,-37.8404,144.981583,Fawkner Park,NA,Pasley,Street North,SOUTH YARRA,3141,Softball,outdoor,Grass,MELBOURNE
MELBOU10994,-37.8404,144.981583,Fawkner Park,NA,Pasley,Street North,SOUTH YARRA,3141,Tennis,outdoor,Artificial Turf,MELBOURNE
MELBOU11009,-37.83272,144.975563,Kings Domain,NA,Domain,Road,SOUTH YARRA,3141,Cricket,outdoor,Turf Pitch,MELBOURNE
MELBOU11009,-37.83272,144.975563,Kings Domain,NA,Domain,Road,SOUTH YARRA,3141,Soccer,outdoor,Grass,MELBOURNE
